id,lon,lat,shape,lonNZ,latNZ
502,174.8259598,-41.3387872,9,318093.662,5421353.135
503,174.8259676,-41.33877811,9,318094.29,5421354.161
504,174.8259793,-41.33876599,9,318095.235,5421355.531
505,174.8259911,-41.33875688,9,318096.197,5421356.567
506,174.8260069,-41.33874774,9,318097.494,5421357.615
507,174.8260228,-41.33874162,9,318098.807,5421358.328
508,174.8260387,-41.33873851,9,318100.129,5421358.707
509,174.8260546,-41.33873541,9,318101.451,5421359.084
510,174.8260706,-41.33873532,9,318102.789,5421359.128
511,174.8260865,-41.33873523,9,318104.12,5421359.171
512,174.8261105,-41.33873509,9,318106.127,5421359.237
513,174.8261305,-41.338738,9,318107.809,5421358.956
514,174.8261466,-41.33874395,9,318109.173,5421358.329
515,174.8261546,-41.33874692,9,318109.851,5421358.016
516,174.8261708,-41.33876191,9,318111.248,5421356.386
517,174.826187,-41.33877689,9,318112.645,5421354.757
518,174.8262032,-41.33879187,9,318114.042,5421353.128
519,174.8262153,-41.33880084,9,318115.08,5421352.157
520,174.8262195,-41.33880985,9,318115.456,5421351.166
521,174.8262356,-41.33882481,9,318116.845,5421349.538
522,174.8262359,-41.33883985,9,318116.912,5421347.869
523,174.8262361,-41.33885188,9,318116.962,5421346.534
524,174.8262363,-41.33886992,9,318117.029,5421344.531
525,174.8262405,-41.33887891,9,318117.406,5421343.542
526,174.8262447,-41.33889691,9,318117.807,5421341.552
527,174.8262449,-41.33890892,9,318117.858,5421340.219
528,174.8262491,-41.3389239,9,318118.251,5421338.565
529,174.8262533,-41.33893588,9,318118.636,5421337.244
530,174.8262535,-41.33895087,9,318118.694,5421335.58
531,174.8262616,-41.33896282,9,318119.405,5421334.27
532,174.8262697,-41.33897176,9,318120.108,5421333.295
533,174.8262857,-41.33897467,9,318121.455,5421333.005
534,174.8262977,-41.3389776,9,318122.467,5421332.705
535,174.8263215,-41.33897747,9,318124.458,5421332.769
536,174.8263373,-41.33896839,9,318125.755,5421333.811
537,174.8263452,-41.33896235,9,318126.399,5421334.498
538,174.8263489,-41.33894135,9,318126.65,5421336.837
539,174.8263606,-41.33892628,9,318127.587,5421338.535
540,174.8263605,-41.33891728,9,318127.554,5421339.534
541,174.8263682,-41.33889923,9,318128.148,5421341.554
542,174.82638,-41.33888415,9,318129.093,5421343.253
543,174.8263878,-41.33887509,9,318129.721,5421344.275
544,174.8263956,-41.33886002,9,318130.332,5421345.965
545,174.8264074,-41.33885093,9,318131.294,5421346.999
546,174.8264193,-41.33884184,9,318132.264,5421348.033
547,174.8264272,-41.33883578,9,318132.908,5421348.722
548,174.8264429,-41.33882065,9,318134.18,5421350.435
549,174.8264588,-41.33881153,9,318135.485,5421351.481
550,174.8264707,-41.33880845,9,318136.472,5421351.848
551,174.8264906,-41.33880533,9,318138.129,5421352.236
552,174.8265025,-41.33879924,9,318139.108,5421352.937
553,174.8265223,-41.33879009,9,318140.739,5421353.995
554,174.8265342,-41.33877797,9,318141.701,5421355.365
555,174.826546,-41.33876585,9,318142.655,5421356.736
556,174.8265499,-41.33875377,9,318142.947,5421358.085
557,174.8265497,-41.33873869,9,318142.889,5421359.759
558,174.8265496,-41.33872661,9,318142.847,5421361.1
559,174.8265494,-41.3387085,9,318142.779,5421363.11
560,174.8265493,-41.33869642,9,318142.737,5421364.451
561,174.8265451,-41.33868133,9,318142.344,5421366.118
562,174.8265449,-41.33866622,9,318142.285,5421367.795
563,174.8265329,-41.33865721,9,318141.256,5421368.77
564,174.8265168,-41.33865125,9,318139.892,5421369.398
565,174.8265008,-41.33864831,9,318138.545,5421369.691
566,174.8264808,-41.3386454,9,318136.864,5421369.972
567,174.8264608,-41.33864551,9,318135.19,5421369.918
568,174.8264408,-41.33864562,9,318133.517,5421369.864
569,174.8264208,-41.33864573,9,318131.844,5421369.81
570,174.8263968,-41.33864587,9,318129.836,5421369.744
571,174.8263808,-41.33864596,9,318128.497,5421369.7
572,174.8263648,-41.33864604,9,318127.159,5421369.658
573,174.8263448,-41.33864616,9,318125.486,5421369.602
574,174.8263288,-41.33864624,9,318124.147,5421369.56
575,174.8263128,-41.33864331,9,318122.8,5421369.852
576,174.8262768,-41.33864351,9,318119.788,5421369.754
577,174.8262568,-41.33864362,9,318118.115,5421369.7
578,174.8262408,-41.33864068,9,318116.768,5421369.993
579,174.8262248,-41.33864077,9,318115.429,5421369.949
580,174.8262088,-41.33863783,9,318114.082,5421370.242
581,174.8261847,-41.33863494,9,318112.058,5421370.512
582,174.8261686,-41.33862897,9,318110.694,5421371.141
583,174.8261565,-41.33862299,9,318109.665,5421371.78
584,174.8261443,-41.33861094,9,318108.61,5421373.092
585,174.8261361,-41.33859887,9,318107.89,5421374.415
586,174.8261359,-41.33858674,9,318107.84,5421375.761
587,174.8261317,-41.33857161,9,318107.446,5421377.432
588,174.8261314,-41.33855644,9,318107.379,5421379.116
589,174.8261352,-41.33854428,9,318107.663,5421380.474
590,174.826139,-41.33853211,9,318107.947,5421381.833
591,174.8261428,-41.33851994,9,318108.231,5421383.192
592,174.8261466,-41.33850777,9,318108.515,5421384.551
593,174.8261504,-41.33849559,9,318108.8,5421385.912
594,174.8261543,-41.33848645,9,318109.1,5421386.935
595,174.826154,-41.33847124,9,318109.033,5421388.623
596,174.8261538,-41.33845603,9,318108.974,5421390.311
597,174.8261535,-41.33843777,9,318108.898,5421392.338
598,174.8261532,-41.33841949,9,318108.822,5421394.367
599,174.826157,-41.33840728,9,318109.106,5421395.73
600,174.8261528,-41.33839511,9,318108.721,5421397.073
601,174.8261485,-41.33838294,9,318108.327,5421398.415
602,174.8261363,-41.3383708,9,318107.272,5421399.737
603,174.8261321,-41.33835862,9,318106.887,5421401.081
604,174.8261238,-41.33834645,9,318106.159,5421402.414
605,174.8261196,-41.33833426,9,318105.773,5421403.759
606,174.8261114,-41.33832208,9,318105.053,5421405.094
607,174.8260952,-41.33831606,9,318103.681,5421405.728
608,174.826079,-41.33831004,9,318102.308,5421406.363
609,174.8260589,-41.33831015,9,318100.627,5421406.309
610,174.8260388,-41.33831026,9,318098.945,5421406.254
611,174.8260268,-41.33831033,9,318097.941,5421406.221
612,174.8259988,-41.3383166,9,318095.616,5421405.466
613,174.8271438,-41.33961145,10,318195.03,5421264.106
614,174.8271303,-41.33960485,10,318193.882,5421264.81
615,174.8271081,-41.33960498,10,318192.024,5421264.749
616,174.8270858,-41.33960177,10,318190.149,5421265.059
617,174.8270724,-41.33960184,10,318189.028,5421265.023
618,174.8270549,-41.33961528,10,318187.601,5421263.494
619,174.8270508,-41.33963198,10,318187.305,5421261.631
620,174.8270511,-41.33964531,10,318187.367,5421260.152
621,174.8270515,-41.33966197,10,318187.447,5421258.303
622,174.8270694,-41.33966853,10,318188.963,5421257.612
623,174.8270916,-41.33966841,10,318190.82,5421257.672
624,174.8271095,-41.33967164,10,318192.327,5421257.351
625,174.8271272,-41.33966821,10,318193.799,5421257.769
626,174.8271359,-41.33965817,10,318194.499,5421258.902
627,174.82714,-41.33964482,10,318194.805,5421260.393
628,174.8271399,-41.33963815,10,318194.778,5421261.133
629,174.8271438,-41.33961145,10,318195.03,5421264.106
630,174.8274251,-41.33966655,11,318218.721,5421258.578
631,174.8274383,-41.33965648,11,318219.798,5421259.724
632,174.8274425,-41.33964646,11,318220.121,5421260.845
633,174.8274423,-41.3396298,11,318220.058,5421262.694
634,174.827442,-41.33961312,11,318219.987,5421264.545
635,174.8274329,-41.33959983,11,318219.188,5421266.002
636,174.8274194,-41.33959323,11,318218.04,5421266.706
637,174.8274016,-41.33958999,11,318216.542,5421267.029
638,174.8273793,-41.33959012,11,318214.676,5421266.968
639,174.8273615,-41.33959022,11,318213.187,5421266.919
640,174.8273439,-41.33960033,11,318211.742,5421265.76
641,174.8273263,-41.33961377,11,318210.307,5421264.231
642,174.8273221,-41.33962713,11,318209.993,5421262.739
643,174.8273223,-41.33964047,11,318210.047,5421261.258
644,174.827327,-41.33965377,11,318210.477,5421259.791
645,174.827345,-41.33966366,11,318212.011,5421258.731
646,174.8273628,-41.3396669,11,318213.509,5421258.408
647,174.8273851,-41.33966677,11,318215.375,5421258.47
648,174.8274073,-41.33966665,11,318217.232,5421258.529
649,174.8274251,-41.33966655,11,318218.721,5421258.578
650,174.8276921,-41.33933047,12,318240.128,5421296.451
651,174.8276696,-41.33932387,12,318238.227,5421297.137
652,174.8276473,-41.339324,12,318236.361,5421297.076
653,174.8276294,-41.3393241,12,318234.863,5421297.027
654,174.8276116,-41.33932756,12,318233.384,5421296.606
655,174.8276028,-41.33933769,12,318232.675,5421295.463
656,174.827603,-41.33935113,12,318232.73,5421293.971
657,174.8276121,-41.33936451,12,318233.528,5421292.504
658,174.8276212,-41.33937454,12,318234.318,5421291.41
659,174.8276391,-41.33938115,12,318235.834,5421290.713
660,174.827666,-41.33938436,12,318238.094,5421290.413
661,174.8276883,-41.33938423,12,318239.959,5421290.475
662,174.8276926,-41.33937078,12,318240.282,5421291.977
663,174.8276924,-41.33935735,12,318240.228,5421293.468
664,174.8276968,-41.33935061,12,318240.577,5421294.225
665,174.8276921,-41.33933047,12,318240.128,5421296.451
666,174.8262418,-41.33978906,13,318120.048,5421242.494
667,174.8262389,-41.33978095,13,318119.783,5421243.389
668,174.8262307,-41.3397749,13,318119.08,5421244.043
669,174.8262171,-41.33977294,13,318117.936,5421244.232
670,174.8262063,-41.33977096,13,318117.027,5421244.429
671,174.8261927,-41.33976901,13,318115.884,5421244.617
672,174.8261792,-41.33976908,13,318114.754,5421244.581
673,174.8261684,-41.33977321,13,318113.862,5421244.1
674,174.8261659,-41.33978136,13,318113.676,5421243.19
675,174.8261661,-41.33978949,13,318113.715,5421242.288
676,174.8261664,-41.33979964,13,318113.768,5421241.161
677,174.8261666,-41.3398098,13,318113.813,5421240.034
678,174.8261668,-41.33981995,13,318113.858,5421238.907
679,174.826167,-41.33982806,13,318113.898,5421238.007
680,174.8261699,-41.33983616,13,318114.163,5421237.114
681,174.8261782,-41.33984625,13,318114.886,5421236.011
682,174.8261839,-41.33985838,13,318115.396,5421234.676
683,174.8261951,-41.33987452,13,318116.378,5421232.908
684,174.8262034,-41.33988662,13,318117.107,5421231.582
685,174.8262062,-41.33989065,13,318117.352,5421231.14
686,174.826212,-41.33990679,13,318117.882,5421229.361
687,174.8262149,-41.3399189,13,318118.159,5421228.022
688,174.826215,-41.33992092,13,318118.173,5421227.798
689,174.8262207,-41.33993503,13,318118.689,5421226.243
690,174.8262209,-41.3399431,13,318118.728,5421225.348
691,174.8262209,-41.33994714,13,318118.739,5421224.899
692,174.826224,-41.33996326,13,318119.044,5421223.116
693,174.8262295,-41.33997129,13,318119.526,5421222.236
694,174.8262323,-41.33997531,13,318119.772,5421221.796
695,174.8262407,-41.33999138,13,318120.519,5421220.029
696,174.8262436,-41.33999942,13,318120.784,5421219.142
697,174.8262464,-41.34000544,13,318121.035,5421218.48
698,174.8262574,-41.34001745,13,318121.989,5421217.17
699,174.8262629,-41.34002345,13,318122.466,5421216.515
700,174.8262686,-41.34003549,13,318122.977,5421215.19
701,174.8262742,-41.3400455,13,318123.473,5421214.091
702,174.8262796,-41.34004949,13,318123.936,5421213.659
703,174.826288,-41.34006551,13,318124.683,5421211.898
704,174.8262962,-41.34007349,13,318125.392,5421211.029
705,174.8263018,-41.34008148,13,318125.883,5421210.154
706,174.8263127,-41.34008944,13,318126.817,5421209.293
707,174.8263237,-41.34010341,13,318127.776,5421207.765
708,174.8263237,-41.34010541,13,318127.782,5421207.543
709,174.8263373,-41.34011335,13,318128.942,5421206.69
710,174.8263508,-41.34011928,13,318130.088,5421206.06
711,174.8263589,-41.34011924,13,318130.766,5421206.081
712,174.8263749,-41.34011715,13,318132.099,5421206.347
713,174.8263883,-41.34011507,13,318133.214,5421206.606
714,174.8263962,-41.34010902,13,318133.858,5421207.294
715,174.8263961,-41.340099,13,318133.822,5421208.406
716,174.8263959,-41.34008898,13,318133.777,5421209.518
717,174.8263957,-41.34008096,13,318133.738,5421210.408
718,174.8263875,-41.34007097,13,318133.024,5421211.5
719,174.8263874,-41.34006696,13,318133.005,5421211.945
720,174.8263765,-41.34005498,13,318132.059,5421213.253
721,174.826371,-41.34004898,13,318131.583,5421213.907
722,174.82636,-41.340039,13,318130.634,5421214.992
723,174.8263572,-41.34002896,13,318130.372,5421216.101
724,174.8263543,-41.34002295,13,318130.113,5421216.762
725,174.826346,-41.34000891,13,318129.379,5421218.304
726,174.8263432,-41.34000088,13,318129.122,5421219.189
727,174.8263349,-41.33998884,13,318128.394,5421220.509
728,174.8263293,-41.3399788,13,318127.898,5421221.612
729,174.826321,-41.33996675,13,318127.17,5421222.932
730,174.8263182,-41.33996072,13,318126.919,5421223.596
731,174.8263154,-41.33995468,13,318126.668,5421224.26
732,174.8263098,-41.33994463,13,318126.171,5421225.364
733,174.8263042,-41.33993457,13,318125.675,5421226.47
734,174.8262959,-41.33992249,13,318124.946,5421227.793
735,174.8262957,-41.33991643,13,318124.913,5421228.466
736,174.8262954,-41.33990229,13,318124.848,5421230.035
737,174.8262952,-41.33989217,13,318124.803,5421231.158
738,174.8262949,-41.33987599,13,318124.733,5421232.954
739,174.8262947,-41.33986789,13,318124.694,5421233.853
740,174.8262944,-41.33985168,13,318124.624,5421235.652
741,174.8262916,-41.33984359,13,318124.367,5421236.544
742,174.8262887,-41.3398355,13,318124.102,5421237.437
743,174.8262831,-41.33982539,13,318123.605,5421238.547
744,174.8262775,-41.3398173,13,318123.114,5421239.434
745,174.8262692,-41.33980923,13,318122.397,5421240.312
746,174.8262584,-41.33980523,13,318121.482,5421240.734
747,174.8262475,-41.33980122,13,318120.559,5421241.156
748,174.8262365,-41.33979519,13,318119.622,5421241.803
749,174.8262418,-41.33978906,13,318120.048,5421242.494
750,174.8269412,-41.3408192,14,318181.438,5421129.589
751,174.8269317,-41.34082646,14,318180.663,5421128.763
752,174.8269128,-41.34084459,14,318179.132,5421126.71
753,174.8268985,-41.34085548,14,318177.966,5421125.471
754,174.8268747,-41.34086642,14,318176.005,5421124.206
755,174.8268557,-41.34087373,14,318174.435,5421123.355
756,174.826832,-41.34089186,14,318172.503,5421121.292
757,174.8268177,-41.34089554,14,318171.316,5421120.854
758,174.8267892,-41.34091009,14,318168.972,5421119.179
759,174.8267702,-41.34091739,14,318167.403,5421118.328
760,174.8267512,-41.34093188,14,318165.853,5421116.68
761,174.8267275,-41.34094639,14,318163.91,5421115.019
762,174.8267133,-41.34095366,14,318162.743,5421114.182
763,174.8266944,-41.34097173,14,318161.211,5421112.136
764,174.8266755,-41.34098979,14,318159.68,5421110.091
765,174.8266613,-41.34100422,14,318158.532,5421108.459
766,174.8266472,-41.34101866,14,318157.393,5421106.827
767,174.8266283,-41.3410367,14,318155.861,5421104.784
768,174.8266142,-41.34104753,14,318154.712,5421103.552
769,174.8265953,-41.34106197,14,318153.17,5421101.909
770,174.8265812,-41.34107639,14,318152.031,5421100.279
771,174.8265622,-41.34108366,14,318150.461,5421099.432
772,174.826548,-41.34109448,14,318149.303,5421098.2
773,174.8265291,-41.34110174,14,318147.742,5421097.355
774,174.8265101,-41.34110901,14,318146.172,5421096.508
775,174.8264959,-41.34111625,14,318145.004,5421095.674
776,174.8264819,-41.34113422,14,318143.883,5421093.65
777,174.8264725,-41.341145,14,318143.126,5421092.433
778,174.8264727,-41.3411593,14,318143.183,5421090.846
779,174.8264682,-41.3411772,14,318142.856,5421088.849
780,174.8264684,-41.34119506,14,318142.923,5421086.866
781,174.8264734,-41.34121288,14,318143.391,5421084.898
782,174.8264831,-41.34122711,14,318144.242,5421083.339
783,174.8265023,-41.3412377,14,318145.878,5421082.203
784,174.8265214,-41.34124473,14,318147.496,5421081.463
785,174.8265404,-41.34124819,14,318149.095,5421081.119
786,174.8265642,-41.34124806,14,318151.086,5421081.183
787,174.8265832,-41.34124796,14,318152.676,5421081.234
788,174.8265878,-41.34123723,14,318153.031,5421082.435
789,174.8265971,-41.34121933,14,318153.759,5421084.442
790,174.826597,-41.34120862,14,318153.721,5421085.631
791,174.8265968,-41.3411872,14,318153.644,5421088.008
792,174.8266013,-41.34117288,14,318153.981,5421089.608
793,174.8266059,-41.34115856,14,318154.326,5421091.207
794,174.82662,-41.34114418,14,318155.466,5421092.833
795,174.8266246,-41.34112984,14,318155.811,5421094.435
796,174.826634,-41.34111548,14,318156.558,5421096.049
797,174.8266481,-41.34110108,14,318157.697,5421097.678
798,174.8266623,-41.34109026,14,318158.855,5421098.909
799,174.8266765,-41.34108302,14,318160.023,5421099.742
800,174.8266954,-41.34107217,14,318161.575,5421100.987
801,174.8267048,-41.34106136,14,318162.331,5421102.207
802,174.8267237,-41.34104692,14,318163.872,5421103.849
803,174.8267427,-41.34103247,14,318165.422,5421105.494
804,174.8267568,-41.34101805,14,318166.562,5421107.124
805,174.826771,-41.3410072,14,318167.72,5421108.359
806,174.8267851,-41.34098918,14,318168.849,5421110.389
807,174.8268041,-41.3409783,14,318170.409,5421111.637
808,174.8268183,-41.34096744,14,318171.567,5421112.872
809,174.8268373,-41.34095297,14,318173.116,5421114.519
810,174.8268563,-41.34094927,14,318174.696,5421114.969
811,174.8268706,-41.34094919,14,318175.892,5421115.008
812,174.8268896,-41.3409347,14,318177.442,5421116.657
813,174.8269134,-41.34092378,14,318179.403,5421117.919
814,174.8269276,-41.34091291,14,318180.561,5421119.156
815,174.8269419,-41.34090204,14,318181.727,5421120.393
816,174.826956,-41.34088397,14,318182.856,5421122.428
817,174.8269703,-41.34087669,14,318184.033,5421123.267
818,174.8269797,-41.34085863,14,318184.769,5421125.292
819,174.8269892,-41.34084416,14,318185.524,5421126.918
820,174.8269891,-41.34082975,14,318185.475,5421128.518
821,174.8269747,-41.34082262,14,318184.25,5421129.279
822,174.8269604,-41.3408227,14,318183.054,5421129.24
823,174.8269412,-41.3408192,14,318181.438,5421129.589
